categories,coordinates.latitude,coordinates.longitude,distance,location.city,location.state,price,rating,review_count,transactions
"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",29.734309999999997,-95.38741,4153.6697014554275,Houston,TX,$$,4.5,724,[]
"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'seafood', 'title': 'Seafood'}]",29.750121000000004,-95.356207,1479.8390979773553,Houston,TX,$$,4.5,393,"['pickup', 'delivery']"
"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",39.975701,-83.003486,4016.606265832161,Columbus,OH,$$,4.5,161,"['delivery', 'pickup']"
"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}]",31.78708,-106.50581000000001,7421.186653262005,El Paso,TX,$,4.5,55,"['pickup', 'delivery']"
"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",29.717648999999998,-95.4158516,7388.063666737989,Houston,TX,$$,4.0,974,"['pickup', 'delivery']"
"[{'alias': 'creperies', 'title': 'Creperies'}]",30.241540000000004,-97.78456,7529.686454404002,Austin,TX,$,4.5,465,"['pickup', 'delivery']"
"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",39.768796,-86.15345400000001,4360.552171637286,Indianapolis,IN,$,4.5,336,"['pickup', 'delivery']"
"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",35.2466888427734,-80.8057861328125,6057.169699398609,Charlotte,NC,$$,4.0,444,['delivery']
"[{'alias': 'laotian', 'title': 'Laotian'}, {'alias': 'thai', 'title': 'Thai'}]",29.7911832,-95.3728234,3368.308497500172,Houston,TX,$,4.5,412,"['pickup', 'delivery']"
"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",29.75882,-95.36315,553.4650212450783,Houston,TX,$$,4.0,723,['delivery']
"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'food_court', 'title': 'Food Court'}]",37.336648499999995,-121.8941835,2382.869654329969,San Jose,CA,$$,4.0,1137,[]
"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'American (New)'}]",37.3648315,-121.76407649999999,11971.589548252668,San Jose,CA,$$$,4.0,1230,"['pickup', 'restaurant_reservation']"
"[{'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'publicmarkets', 'title': 'Public Markets'}]",39.953341464505,-75.15885451742349,1053.752700574606,Philadelphia,PA,$$,4.5,5385,[]
"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",39.9736865005167,-75.13395577669141,3869.851623333229,Philadelphia,PA,$$,4.5,887,['delivery']
"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",32.8340114733396,-117.19565963819201,6199.2669600767795,San Diego,CA,$,4.5,893,"['pickup', 'delivery']"
"[{'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",39.9513931274414,-75.1706237792969,268.68538495919023,Philadelphia,PA,$$,4.5,1106,"['delivery', 'pickup']"
"[{'alias': 'szechuan', 'title': 'Szechuan'}]",39.9483978526255,-75.1435844420196,2429.222436455929,Philadelphia,PA,$$,4.0,1442,"['delivery', 'restaurant_reservation', 'pickup']"
"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",29.471790000000002,-98.6234,10856.40038714995,San Antonio,TX,$$,4.5,698,"['pickup', 'delivery']"
"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'cafes', 'title': 'Cafes'}]",39.949333340284795,-75.1667326511781,624.4594152381294,Philadelphia,PA,$,4.5,778,[]
"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",30.23323,-97.76485,8026.191814901962,Austin,TX,$$,4.0,923,['delivery']
"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",30.26202,-97.72873,5544.931107330709,Austin,TX,$,5.0,239,['delivery']
"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",30.306463481536998,-81.6537950571019,4086.042447392469,Jacksonville,FL,$,4.5,131,['delivery']
"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",39.98068,-83.0047,3482.656426886312,Columbus,OH,$,4.5,205,[]
"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",32.7481482,-97.36080340000001,767.2591907619307,Fort Worth,TX,$$,4.5,157,"['pickup', 'delivery']"
"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",39.950750865489205,-75.1682812760574,419.1154817863144,Philadelphia,PA,$$$,4.5,584,['delivery']
"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}, {'alias': 'german', 'title': 'German'}]",30.278900035566302,-97.7726416986868,3252.097881660992,Austin,TX,$$,4.5,574,['delivery']
"[{'alias': 'modern_european', 'title': 'Modern European'}]",30.2884928566242,-81.5667965321986,4863.428774554207,Jacksonville,FL,$,5.0,80,['delivery']
"[{'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",39.9503,-75.16685,541.3765006101937,Philadelphia,PA,$$,4.5,471,['delivery']
"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'desserts', 'title': 'Desserts'}]",39.95499,-75.21191,3467.1581203334804,Philadelphia,PA,$,4.5,625,['delivery']
"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'somali', 'title': 'Somali'}]",37.257396,-121.860752,6913.252725564646,San Jose,CA,$$,4.5,1110,['delivery']
"[{'alias': 'moroccan', 'title': 'Moroccan'}]",39.942014314179794,-75.149530155004,2263.505066891591,Philadelphia,PA,$$,4.5,611,['delivery']
"[{'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",32.74912,-117.16193999999999,4663.171020842337,San Diego,CA,$$,4.5,1549,"['pickup', 'delivery', 'restaurant_reservation']"
"[{'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",32.7854930609465,-96.8093816936016,5998.87793694198,Dallas,TX,$$$,4.5,553,"['delivery', 'pickup']"
"[{'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",37.780467,-122.481726,4535.771560904167,San Francisco,CA,$$$,4.0,1973,"['pickup', 'delivery']"
"[{'alias': 'german', 'title': 'German'}, {'alias': 'pretzels', 'title': 'Pretzels'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",39.969439,-75.134647,3569.0653443076158,Philadelphia,PA,$$,4.0,932,['delivery']
"[{'alias': 'german', 'title': 'German'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",39.77353,-86.15007,3762.4509672109994,Indianapolis,IN,$$,4.0,572,['delivery']
"[{'alias': 'german', 'title': 'German'}]",37.7762603759766,-122.426391601562,1919.7883063813613,San Francisco,CA,$$,4.0,3130,"['delivery', 'pickup', 'restaurant_reservation']"
"[{'alias': 'german', 'title': 'German'}]",39.946267558789295,-82.991043589584,7302.163666960227,Columbus,OH,$$,4.0,1313,"['delivery', 'pickup']"
"[{'alias': 'german', 'title': 'German'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",39.9421681702273,-82.9964588955045,7729.698376634731,Columbus,OH,$$,4.5,361,"['pickup', 'delivery']"
"[{'alias': 'german', 'title': 'German'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breweries', 'title': 'Breweries'}]",39.974431,-83.024301,4668.3155749846555,Columbus,OH,$$,4.0,432,"['delivery', 'pickup']"
"[{'alias': 'german', 'title': 'German'}]",32.720801300000005,-97.4332672,8170.745642717787,Fort Worth,TX,$$,4.0,230,['delivery']
"[{'alias': 'german', 'title': 'German'}, {'alias': 'pubs', 'title': 'Pubs'}]",42.33229,-83.04208,5244.930545930927,Detroit,MI,$$,4.0,271,['delivery']
"[{'alias': 'pretzels', 'title': 'Pretzels'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",39.953163,-75.15910600000001,1033.4737607858942,Philadelphia,PA,$,4.5,310,[]
"[{'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",33.509761,-112.060884,7249.774445060336,Phoenix,AZ,$,4.5,718,"['pickup', 'delivery']"
"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",33.49501,-111.97588999999999,10363.103941617446,Phoenix,AZ,$$,4.0,1286,['delivery']
"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",29.442538949608696,-98.48066182196199,6631.310328751167,San Antonio,TX,$$,4.0,1132,"['pickup', 'delivery']"
"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'tours', 'title': 'Tours'}, {'alias': 'bars', 'title': 'Bars'}]",29.529549499999998,-98.3969518,12017.458430294077,San Antonio,TX,$,4.5,256,[]
"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'newamerican', 'title': 'American (New)'}]",32.7275213525988,-117.169813710335,7163.2681588508885,San Diego,CA,$$,4.5,1902,[]
"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'arcades', 'title': 'Arcades'}]",32.805660499999995,-96.8465439,5679.842323146026,Dallas,TX,$$,4.5,295,[]
"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",39.774916235598,-86.145754144816,3541.1405899141473,Indianapolis,IN,$$,4.0,456,"['delivery', 'pickup']"
"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",30.323690000000003,-81.64498,4811.420907267404,Jacksonville,FL,$$,4.0,265,[]
"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",30.3189514236633,-81.6952800750732,8257.511231931749,Jacksonville,FL,$,4.5,123,[]
"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",39.96727,-82.997612,4936.822269927151,Columbus,OH,$$,4.0,919,['delivery']
"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'pizza', 'title': 'Pizza'}]",42.3518690018433,-83.0660513028781,2359.9614321267677,Detroit,MI,$$,4.0,501,"['pickup', 'delivery']"
"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",42.351259741682895,-83.06524871719671,2451.005969735172,Detroit,MI,$$,4.0,450,"['pickup', 'delivery']"
"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",42.34668,-83.03882,4629.105553382671,Detroit,MI,$$,4.5,98,['delivery']
"[{'alias': 'soup', 'title': 'Soup'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",33.48718,-112.0647,4705.380684741577,Phoenix,AZ,$$,4.0,893,['delivery']
"[{'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",39.76613,-86.15495,4664.1006161968735,Indianapolis,IN,$$,5.0,170,"['pickup', 'delivery']"
"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",33.502312625663,-111.99575216741998,9392.084915235537,Phoenix,AZ,$$,4.0,963,[]
"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'gelato', 'title': 'Gelato'}]",29.470601921370697,-98.4645365176849,5506.802117305583,San Antonio,TX,$$,4.5,331,['delivery']
"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'winetastingroom', 'title': 'Wine Tasting Room'}]",32.80413,-96.773666,4628.964105338854,Dallas,TX,$,4.5,910,['delivery']
"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",30.270557,-97.75317700000001,3871.92402045002,Austin,TX,$$,4.0,1228,['delivery']
"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'cheese', 'title': 'Cheese Shops'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",39.7536119,-86.14187199999999,5860.3457596267945,Indianapolis,IN,$$,4.5,161,['delivery']
"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'butcher', 'title': 'Butcher'}]",30.297859999999996,-81.71366,9310.048965417474,Jacksonville,FL,$$,4.5,178,['delivery']
"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",35.21378,-80.82605,1998.861502683999,Charlotte,NC,$$,4.5,209,['delivery']
"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'mexican', 'title': 'Mexican'}]",42.3256378173828,-83.0765075683594,4284.188486352294,Detroit,MI,$,4.5,223,[]
"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'lounges', 'title': 'Lounges'}]",33.4517809,-112.0765933,981.0404206551385,Phoenix,AZ,$$,4.0,606,"['pickup', 'delivery']"
"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'parks', 'title': 'Parks'}]",35.145563129064,-89.994688398533,3615.0899492494377,Memphis,TN,$,5.0,56,[]
"[{'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",33.5104431,-112.0287274,8227.006833241538,Phoenix,AZ,$$,4.5,297,"['pickup', 'delivery']"
"[{'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}]",29.4962335355863,-98.47870476543899,3460.886860291729,San Antonio,TX,$,4.5,273,['delivery']
"[{'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'italian', 'title': 'Italian'}]",29.409793,-98.4957322,9584.182244890477,San Antonio,TX,$,4.5,258,['delivery']
"[{'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",32.7627830614913,-117.129691972047,3840.0914184780268,San Diego,CA,$,5.0,560,[]
"[{'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",32.815391160844996,-96.7699820951065,3881.752698264417,Dallas,TX,$$,5.0,359,"['delivery', 'pickup']"
"[{'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",30.247625,-97.755404,6401.051305407798,Austin,TX,$,4.5,609,"['pickup', 'delivery']"
"[{'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}]",35.24707,-80.80624,6074.988631351776,Charlotte,NC,$,4.5,223,['delivery']
"[{'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",31.811921,-106.512863,8343.569288851984,El Paso,TX,$,4.5,90,[]
"[{'alias': 'noodles', 'title': 'Noodles'}]",29.495760600000004,-98.6188172,10100.93099719932,San Antonio,TX,$,4.5,821,['delivery']
"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'ramen', 'title': 'Ramen'}]",40.0502135,-83.05131800000001,6184.79437697318,Columbus,OH,$$,4.0,388,"['pickup', 'delivery']"
"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",42.3311424255371,-83.0737609863281,3748.677284234637,Detroit,MI,$$,4.5,459,[]
"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}]",31.832056,-106.53434140000002,10989.703310587074,El Paso,TX,$$,4.0,244,['delivery']
"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'ramen', 'title': 'Ramen'}]",31.7632625,-106.36535149999999,6739.983979458223,El Paso,TX,$,4.5,83,['delivery']
"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",29.4353283879293,-98.5005084425211,6708.979656191175,San Antonio,TX,$$,4.5,435,['delivery']
"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",29.423140000000004,-98.47598,8756.461609839274,San Antonio,TX,$,4.5,356,['delivery']
"[{'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",29.4256793603973,-98.49368837387391,7878.521628385002,San Antonio,TX,$$,4.5,280,['delivery']
"[{'alias': 'panasian', 'title': 'Pan Asian'}]",32.7289516617491,-97.4128699736801,6061.844561216894,Fort Worth,TX,$$,4.5,166,"['pickup', 'delivery']"
"[{'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'argentine', 'title': 'Argentine'}]",29.4280016,-98.527976,7503.360051254394,San Antonio,TX,$,4.5,178,['delivery']
"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'french', 'title': 'French'}]",29.416420000000002,-98.4886,9037.456399755827,San Antonio,TX,$$,4.0,429,"['delivery', 'pickup']"
"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'eritrean', 'title': 'Eritrean'}, {'alias': 'bars', 'title': 'Bars'}]",32.761872,-117.146156,3275.9371874729327,San Diego,CA,$$,4.5,1793,"['delivery', 'restaurant_reservation']"
"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",37.322462,-121.932442,4243.019342623935,San Jose,CA,$$,4.5,1458,"['pickup', 'delivery']"
"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",37.3002389773265,-121.980538245536,8634.393319342738,San Jose,CA,$$,4.0,1716,['delivery']
"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",39.75058,-86.26065,12151.915000337984,Indianapolis,IN,$$,4.5,225,['delivery']
"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",40.04507,-82.95756999999999,5118.910677603796,Columbus,OH,$$,4.5,113,['delivery']
"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",35.2179773940144,-80.7939415052533,4120.897236988718,Charlotte,NC,$$,5.0,153,"['pickup', 'delivery']"
"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]",32.742064500000005,-97.38295550000001,2947.9734978008537,Fort Worth,TX,$$,4.5,151,"['pickup', 'delivery']"
"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'african', 'title': 'African'}]",35.106120000000004,-89.94645,8091.8513537495655,Memphis,TN,$$,5.0,190,"['delivery', 'pickup']"
"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'african', 'title': 'African'}]",35.1377823132375,-89.97427157445298,5143.162550723078,Memphis,TN,$$,4.0,123,"['pickup', 'delivery']"
"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'georgian', 'title': 'Georgian'}]",32.75568,-117.13968,4114.708469194043,San Diego,CA,$$,4.5,1544,['delivery']
"[{'alias': 'kebab', 'title': 'Kebab'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",32.7706396244847,-117.150259892633,2244.727240042364,San Diego,CA,$,4.5,1458,['delivery']
"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",32.7613064073602,-117.13001706818899,3956.044239151565,San Diego,CA,$,4.5,938,['delivery']
"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'salad', 'title': 'Salad'}]",39.8707365989685,-86.14266559481621,7185.751519557485,Indianapolis,IN,$$,4.5,260,['delivery']
"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wraps', 'title': 'Wraps'}]",40.05514,-82.999988,4835.914527227415,Columbus,OH,$$,4.5,315,['delivery']
